zipcode,filedate,totaleviction
10001,2022-06-13,17
10001,2022-06-14,11
10001,2022-06-15,6
10001,2022-06-16,1
10001,2022-06-21,3
10001,2022-06-22,5
10001,2022-06-23,9
10001,2022-06-27,8
10001,2022-06-28,5
10001,2022-06-30,16
10001,2022-07-06,7
10001,2022-07-08,5
10001,2022-07-11,21
10001,2022-07-12,2
10001,2022-07-13,1
10001,2022-07-14,5
10001,2022-07-15,16
10001,2022-07-18,6
10001,2022-07-19,9
10001,2022-07-21,1
10001,2022-07-22,1
10001,2022-07-26,4
10001,2022-07-27,1
10001,2022-07-29,16
10001,2022-08-01,10
10001,2022-08-02,4
10001,2022-08-03,6
10001,2022-08-04,2
10001,2022-08-08,5
10001,2022-08-09,2
10001,2022-08-15,1
10001,2022-08-16,1
10001,2022-08-17,1
10001,2022-08-18,1
10001,2022-08-23,2
10001,2022-08-24,11
10001,2022-08-26,3
10001,2022-08-30,7
10001,2022-09-02,2
10001,2022-09-06,2
10001,2022-09-07,1
10001,2022-09-08,2
10001,2022-09-09,7
10001,2022-09-14,1
10001,2022-09-15,1
10001,2022-09-16,1
10001-1438,2020-10-06,2
10002,2016-01-04,3
10002,2016-01-05,5
10002,2016-01-06,8
10002,2016-01-07,1
10002,2016-01-08,15
10002,2016-01-11,4
10002,2016-01-12,4
10002,2016-01-13,34
10002,2016-01-14,1
10002,2016-01-15,12
10002,2016-01-19,3
10002,2016-01-21,16
10002,2016-01-22,1
10002,2016-01-26,2
10002,2016-01-27,3
10002,2016-01-28,6
10002,2016-01-29,2
10002,2016-02-01,1
10002,2016-02-02,5
10002,2016-02-03,17
10002,2016-02-04,2
10002,2016-02-05,15
10002,2016-02-08,4
10002,2016-02-09,3
10002,2016-02-10,14
10002,2016-02-11,24
10002,2016-02-16,39
10002,2016-02-17,4
10002,2016-02-18,5
10002,2016-02-19,9
10002,2016-02-22,5
10002,2016-02-23,43
10002,2016-02-24,25
10002,2016-02-25,8
10002,2016-02-26,2
10002,2016-02-29,3
10002,2016-03-01,1
10002,2016-03-02,2
10002,2016-03-03,1
10002,2016-03-04,19
10002,2016-03-07,8
10002,2016-03-08,7
10002,2016-03-09,11
10002,2016-03-10,8
10002,2016-03-11,1
10002,2016-03-14,12
10002,2016-03-15,5
10002,2016-03-16,3
10002,2016-03-17,6
10002,2016-03-18,9
10002,2016-03-22,3
10002,2016-03-23,13
10002,2016-03-24,3
10002,2016-03-25,2
10002,2016-03-28,27
10002,2016-03-29,1
10002,2016-03-30,4
10002,2016-03-31,3
10002,2016-04-01,4
10002,2016-04-04,4
10002,2016-04-05,4
10002,2016-04-06,1
10002,2016-04-07,2
10002,2016-04-08,14
10002,2016-04-11,22
10002,2016-04-12,8
10002,2016-04-13,22
10002,2016-04-14,7
10002,2016-04-15,4
10002,2016-04-18,13
10002,2016-04-19,5
10002,2016-04-20,48
10002,2016-04-21,3
10002,2016-04-22,6
10002,2016-04-26,4
10002,2016-04-27,1
10002,2016-04-28,1
10002,2016-04-29,6
10002,2016-05-03,3
10002,2016-05-04,3
10002,2016-05-05,1
10002,2016-05-06,3
10002,2016-05-09,18
10002,2016-05-10,7
10002,2016-05-11,4
10002,2016-05-12,7
10002,2016-05-13,3
10002,2016-05-16,59
10002,2016-05-17,5
10002,2016-05-18,30
10002,2016-05-19,3
10002,2016-05-20,4
10002,2016-05-23,36
10002,2016-05-24,2
10002,2016-05-25,2
10002,2016-05-26,2
10002,2016-05-27,1
10002,2016-05-31,2
10002,2016-06-01,2
10002,2016-06-02,6
10002,2016-06-03,51
10002,2016-06-06,1
10002,2016-06-08,10
10002,2016-06-09,7
10002,2016-06-10,2
10002,2016-06-13,29
10002,2016-06-14,4
10002,2016-06-15,34
10002,2016-06-16,2
10002,2016-06-17,5
10002,2016-06-20,1
10002,2016-06-21,1
10002,2016-06-22,5
10002,2016-06-23,3
10002,2016-06-24,7
10002,2016-06-27,5
10002,2016-06-29,2
10002,2016-06-30,2
10002,2016-07-01,2
10002,2016-07-05,40
10002,2016-07-06,5
10002,2016-07-07,6
10002,2016-07-08,2
10002,2016-07-11,4
10002,2016-07-12,17
10002,2016-07-13,52
10002,2016-07-15,15
10002,2016-07-18,3
10002,2016-07-19,6
10002,2016-07-20,15
10002,2016-07-21,8
10002,2016-07-22,7
10002,2016-07-25,1
10002,2016-07-26,6
10002,2016-07-27,3
10002,2016-07-28,3
10002,2016-07-29,3
10002,2016-08-01,4
10002,2016-08-02,1
10002,2016-08-03,1
10002,2016-08-04,6
10002,2016-08-05,6
10002,2016-08-08,44
10002,2016-08-10,14
10002,2016-08-11,39
10002,2016-08-12,12
10002,2016-08-15,23
10002,2016-08-16,2
10002,2016-08-17,1
10002,2016-08-18,1
10002,2016-08-19,29
10002,2016-08-22,3
10002,2016-08-23,1
10002,2016-08-24,3
10002,2016-08-25,10
10002,2016-08-26,3
10002,2016-08-29,2
10002,2016-08-30,4
10002,2016-08-31,3
10002,2016-09-01,2
10002,2016-09-02,1
10002,2016-09-06,2
10002,2016-09-07,7
10002,2016-09-08,4
10002,2016-09-09,6
10002,2016-09-12,2
10002,2016-09-13,13
10002,2016-09-14,5
10002,2016-09-15,31
10002,2016-09-16,10
10002,2016-09-19,53
10002,2016-09-20,1
10002,2016-09-21,7
10002,2016-09-22,1
10002,2016-09-23,6
10002,2016-09-26,6
10002,2016-09-27,2
10002,2016-09-28,22
10002,2016-09-29,4
10002,2016-10-03,2
10002,2016-10-04,3
10002,2016-10-05,4
10002,2016-10-06,13
10002,2016-10-07,2
10002,2016-10-11,9
10002,2016-10-12,4
10002,2016-10-13,3
10002,2016-10-14,1
10002,2016-10-17,22
10002,2016-10-18,58
10002,2016-10-20,31
10002,2016-10-21,3
10002,2016-10-25,1
10002,2016-10-26,5
10002,2016-10-27,3
10002,2016-10-28,2
10002,2016-10-31,2
10002,2016-11-01,1
10002,2016-11-02,20
10002,2016-11-03,6
10002,2016-11-04,19
10002,2016-11-09,68
10002,2016-11-10,4
10002,2016-11-14,8
10002,2016-11-16,18
10002,2016-11-17,9
10002,2016-11-18,4
10002,2016-11-21,2
10002,2016-11-22,1
10002,2016-11-23,3
10002,2016-11-28,36
10002,2016-11-29,4
10002,2016-12-01,6
10002,2016-12-02,2
10002,2016-12-05,26
10002,2016-12-06,2
10002,2016-12-07,4
10002,2016-12-08,7
10002,2016-12-09,5
10002,2016-12-12,26
10002,2016-12-13,9
10002,2016-12-15,3
10002,2016-12-16,1
10002,2016-12-19,10
10002,2016-12-20,4
10002,2016-12-21,1
10002,2016-12-22,2
10002,2016-12-23,3
10002,2016-12-27,2
10002,2016-12-28,5
10002,2016-12-29,1
10002,2016-12-30,1
10002,2017-01-03,3
10002,2017-01-04,18
10002,2017-01-05,2
10002,2017-01-06,8
10002,2017-01-09,2
10002,2017-01-10,8
10002,2017-01-11,31
10002,2017-01-12,7
10002,2017-01-13,6
10002,2017-01-17,4
10002,2017-01-18,1
10002,2017-01-19,10
10002,2017-01-20,1
10002,2017-01-23,5
10002,2017-01-24,2
10002,2017-01-26,2
10002,2017-01-27,8
10002,2017-01-30,43
10002,2017-01-31,2
10002,2017-02-01,8
10002,2017-02-02,8
10002,2017-02-03,37
10002,2017-02-06,4
10002,2017-02-07,12
10002,2017-02-08,93
10002,2017-02-10,3
10002,2017-02-14,4
10002,2017-02-15,3
10002,2017-02-16,3
10002,2017-02-17,4
10002,2017-02-21,1
10002,2017-02-22,27
10002,2017-02-23,30
10002,2017-02-24,25
10002,2017-02-27,4
10002,2017-02-28,9
10002,2017-03-01,3
10002,2017-03-02,1
10002,2017-03-03,49
10002,2017-03-06,4
10002,2017-03-07,2
10002,2017-03-08,3
10002,2017-03-09,22
10002,2017-03-10,3
10002,2017-03-13,5
10002,2017-03-15,31
10002,2017-03-16,4
10002,2017-03-17,1
10002,2017-03-20,6
10002,2017-03-21,3
10002,2017-03-22,25
10002,2017-03-23,1
10002,2017-03-24,4
10002,2017-03-27,14
10002,2017-03-29,3
10002,2017-03-30,8
10002,2017-04-03,6
10002,2017-04-04,1
10002,2017-04-05,7
10002,2017-04-06,37
10002,2017-04-07,11
10002,2017-04-10,9
10002,2017-04-12,9
10002,2017-04-13,3
10002,2017-04-14,1
10002,2017-04-17,3
10002,2017-04-18,2
10002,2017-04-19,2
10002,2017-04-20,2
10002,2017-04-21,6
10002,2017-04-24,3
10002,2017-04-25,57
10002,2017-04-26,4
10002,2017-04-27,24
10002,2017-04-28,2
10002,2017-05-01,1
10002,2017-05-02,5
10002,2017-05-03,9
10002,2017-05-04,9
10002,2017-05-05,5
10002,2017-05-08,3
10002,2017-05-09,4
10002,2017-05-10,2
10002,2017-05-11,3
10002,2017-05-12,7
10002,2017-05-15,13
10002,2017-05-16,1
10002,2017-05-17,1
10002,2017-05-18,3
10002,2017-05-19,2
10002,2017-05-22,2
10002,2017-05-23,1
10002,2017-05-24,6
10002,2017-05-25,2
10002,2017-05-26,21
10002,2017-05-30,2
10002,2017-06-01,7
10002,2017-06-02,47
10002,2017-06-05,7
10002,2017-06-06,8
10002,2017-06-07,3
10002,2017-06-08,2
10002,2017-06-09,8
10002,2017-06-12,4
10002,2017-06-13,1
10002,2017-06-14,57
10002,2017-06-15,1
10002,2017-06-16,5
10002,2017-06-19,7
10002,2017-06-20,3
10002,2017-06-21,26
10002,2017-06-22,3
10002,2017-06-23,1
10002,2017-06-26,5
10002,2017-06-28,3
10002,2017-06-30,1
10002,2017-07-03,4
10002,2017-07-05,3
10002,2017-07-06,4
10002,2017-07-07,4
10002,2017-07-10,20
10002,2017-07-11,10
10002,2017-07-12,1
10002,2017-07-13,5
10002,2017-07-14,6
10002,2017-07-17,21
10002,2017-07-18,2
10002,2017-07-19,5
10002,2017-07-20,12
10002,2017-07-21,3
10002,2017-07-25,1
10002,2017-07-26,38
10002,2017-07-27,71
10002,2017-07-28,2
10002,2017-07-31,12
10002,2017-08-01,8
10002,2017-08-02,7
10002,2017-08-03,16
10002,2017-08-04,11
10002,2017-08-07,4
10002,2017-08-08,2
10002,2017-08-09,31
10002,2017-08-10,16
10002,2017-08-11,3
10002,2017-08-14,5
10002,2017-08-15,2
10002,2017-08-16,13
10002,2017-08-17,1
10002,2017-08-18,8
10002,2017-08-21,2
10002,2017-08-22,5
10002,2017-08-23,1
10002,2017-08-24,31
10002,2017-08-25,2
10002,2017-08-28,13
10002,2017-08-29,1
10002,2017-08-30,2
10002,2017-08-31,2
10002,2017-09-05,59
10002,2017-09-06,8
10002,2017-09-07,31
10002,2017-09-08,9
10002,2017-09-11,10
10002,2017-09-12,2
10002,2017-09-13,1
10002,2017-09-14,5
10002,2017-09-15,3
10002,2017-09-18,42
10002,2017-09-19,2
10002,2017-09-20,29
10002,2017-09-21,4
10002,2017-09-22,1
10002,2017-09-25,25
10002,2017-09-26,1
10002,2017-09-27,1
10002,2017-09-28,1
10002,2017-09-29,2
10002,2017-10-02,3
10002,2017-10-03,4
10002,2017-10-04,8
10002,2017-10-06,1
10002,2017-10-10,7
10002,2017-10-11,15
10002,2017-10-12,3
10002,2017-10-13,2
10002,2017-10-16,7
10002,2017-10-17,1
10002,2017-10-19,1
10002,2017-10-20,6
10002,2017-10-23,4
10002,2017-10-24,3
10002,2017-10-25,6
10002,2017-10-26,1
10002,2017-10-27,1
10002,2017-10-30,8
10002,2017-11-01,36
10002,2017-11-02,12
10002,2017-11-03,2
10002,2017-11-06,70
10002,2017-11-08,11
10002,2017-11-09,5
10002,2017-11-13,10
10002,2017-11-14,8
10002,2017-11-15,8
10002,2017-11-16,2
10002,2017-11-17,2
10002,2017-11-20,38
10002,2017-11-21,3
10002,2017-11-22,4
10002,2017-11-24,1
10002,2017-11-27,2
10002,2017-11-28,1
10002,2017-11-29,1
10002,2017-12-01,2
10002,2017-12-04,11
10002,2017-12-05,6
10002,2017-12-06,41
10002,2017-12-08,3
10002,2017-12-11,5
10002,2017-12-12,3
10002,2017-12-13,2
10002,2017-12-14,3
10002,2017-12-15,1
10002,2017-12-18,8
10002,2017-12-19,4
10002,2017-12-20,25
10002,2017-12-21,3
10002,2017-12-22,3
10002,2017-12-26,81
10002,2017-12-27,7
10002,2017-12-29,1
10002,2018-01-02,2
10002,2018-01-03,1
10002,2018-01-04,1
10002,2018-01-05,1
10002,2018-01-08,1
10002,2018-01-09,7
10002,2018-01-10,3
10002,2018-01-11,2
10002,2018-01-12,4
10002,2018-01-16,34
10002,2018-01-17,5
10002,2018-01-18,4
10002,2018-01-22,3
10002,2018-01-24,2
10002,2018-01-25,3
10002,2018-01-26,4
10002,2018-01-29,55
10002,2018-01-30,1
10002,2018-01-31,1
10002,2018-02-01,4
10002,2018-02-02,1
10002,2018-02-05,3
10002,2018-02-06,1
10002,2018-02-07,47
10002,2018-02-08,20
10002,2018-02-09,1
10002,2018-02-13,9
10002,2018-02-15,98
10002,2018-02-16,3
10002,2018-02-20,5
10002,2018-02-21,1
10002,2018-02-22,3
10002,2018-02-23,1
10002,2018-02-26,51
10002,2018-02-27,5
10002,2018-02-28,1
10002,2018-03-01,7
10002,2018-03-02,10
10002,2018-03-05,2
10002,2018-03-07,1
10002,2018-03-08,4
10002,2018-03-09,7
10002,2018-03-12,46
10002,2018-03-13,6
10002,2018-03-14,3
10002,2018-03-15,7
10002,2018-03-16,8
10002,2018-03-20,9
10002,2018-03-21,49
10002,2018-03-22,7
10002,2018-03-23,1
10002,2018-03-27,4
10002,2018-03-28,27
10002,2018-03-29,1
10002,2018-04-02,19
10002,2018-04-03,10
10002,2018-04-04,3
10002,2018-04-05,3
10002,2018-04-06,6
10002,2018-04-09,6
10002,2018-04-10,3
10002,2018-04-11,5
10002,2018-04-12,2
10002,2018-04-13,5
10002,2018-04-16,3
10002,2018-04-17,2
10002,2018-04-18,2
10002,2018-04-19,7
10002,2018-04-20,3
10002,2018-04-23,4
10002,2018-04-24,5
10002,2018-04-26,2
10002,2018-04-27,5
10002,2018-05-01,3
10002,2018-05-02,3
10002,2018-05-03,1
10002,2018-05-04,3
10002,2018-05-07,5
10002,2018-05-08,1
10002,2018-05-09,104
10002,2018-05-10,4
10002,2018-05-11,2
10002,2018-05-14,4
10002,2018-05-15,3
10002,2018-05-16,8
10002,2018-05-17,1
10002,2018-05-18,6
10002,2018-05-21,3
10002,2018-05-22,2
10002,2018-05-23,1
10002,2018-05-25,14
10002,2018-05-29,42
10002,2018-05-30,4
10002,2018-05-31,3
10002,2018-06-01,25
10002,2018-06-04,14
10002,2018-06-05,3
10002,2018-06-06,6
10002,2018-06-07,1
10002,2018-06-08,9
10002,2018-06-11,29
10002,2018-06-12,1
10002,2018-06-13,62
10002,2018-06-14,55
10002,2018-06-15,2
10002,2018-06-18,3
10002,2018-06-19,1
10002,2018-06-20,3
10002,2018-06-21,3
10002,2018-06-22,6
10002,2018-06-25,2
10002,2018-06-26,1
10002,2018-06-27,1
10002,2018-06-28,11
10002,2018-06-29,8
10002,2018-07-02,1
10002,2018-07-03,2
10002,2018-07-05,3
10002,2018-07-06,5
10002,2018-07-09,19
10002,2018-07-10,3
10002,2018-07-11,5
10002,2018-07-12,2
10002,2018-07-13,3
10002,2018-07-16,2
10002,2018-07-18,73
10002,2018-07-19,40
10002,2018-07-20,1
10002,2018-07-23,35
10002,2018-07-24,26
10002,2018-07-25,3
10002,2018-07-26,4
10002,2018-07-27,1
10002,2018-07-30,10
10002,2018-07-31,2
10002,2018-08-01,26
10002,2018-08-02,2
10002,2018-08-03,6
10002,2018-08-06,1
10002,2018-08-07,3
10002,2018-08-08,66
10002,2018-08-09,5
10002,2018-08-10,14
10002,2018-08-13,19
10002,2018-08-14,6
10002,2018-08-15,54
10002,2018-08-16,4
10002,2018-08-17,6
10002,2018-08-20,9
10002,2018-08-21,1
10002,2018-08-22,2
10002,2018-08-23,21
10002,2018-08-24,2
10002,2018-08-27,3
10002,2018-08-29,13
10002,2018-08-30,2
10002,2018-08-31,14
10002,2018-09-04,1
10002,2018-09-05,2
10002,2018-09-06,7
10002,2018-09-07,5
10002,2018-09-10,18
10002,2018-09-11,4
10002,2018-09-12,34
10002,2018-09-14,3
10002,2018-09-17,2
10002,2018-09-18,2
10002,2018-09-20,1
10002,2018-09-21,3
10002,2018-09-24,1
10002,2018-09-25,1
10002,2018-09-26,4
10002,2018-09-27,28
10002,2018-09-28,4
10002,2018-10-01,5
10002,2018-10-02,2
10002,2018-10-03,9
10002,2018-10-04,16
10002,2018-10-05,16
10002,2018-10-09,7
10002,2018-10-10,8
10002,2018-10-11,2
10002,2018-10-12,2
10002,2018-10-15,10
10002,2018-10-16,3
10002,2018-10-17,95
10002,2018-10-18,1
10002,2018-10-19,1
10002,2018-10-22,3
10002,2018-10-23,5
10002,2018-10-24,9
10002,2018-10-25,5
10002,2018-10-26,1
10002,2018-10-29,2
10002,2018-10-30,1
10002,2018-10-31,8
10002,2018-11-01,57
10002,2018-11-02,1
10002,2018-11-05,14
10002,2018-11-07,17
10002,2018-11-08,7
10002,2018-11-09,20
10002,2018-11-13,38
10002,2018-11-14,1
10002,2018-11-15,70
10002,2018-11-16,3
10002,2018-11-19,3
10002,2018-11-20,3
10002,2018-11-21,2
10002,2018-11-23,1
10002,2018-11-26,5
10002,2018-11-27,4
10002,2018-11-28,4
10002,2018-11-30,7
10002,2018-12-03,3
10002,2018-12-04,2
10002,2018-12-05,1
10002,2018-12-06,3
10002,2018-12-07,7
10002,2018-12-10,3
10002,2018-12-11,2
10002,2018-12-12,27
10002,2018-12-13,1
10002,2018-12-14,12
10002,2018-12-17,31
10002,2018-12-19,2
10002,2018-12-20,3
10002,2018-12-21,2
10002,2018-12-26,3
10002,2018-12-28,7
10002,2018-12-31,7
10002,2019-01-02,1
10002,2019-01-03,57
10002,2019-01-04,4
10002,2019-01-07,21
10002,2019-01-08,1
10002,2019-01-09,6
10002,2019-01-10,68
10002,2019-01-11,1
10002,2019-01-16,7
10002,2019-01-17,26
10002,2019-01-22,12
10002,2019-01-23,2
10002,2019-01-24,4
10002,2019-01-28,1
10002,2019-01-29,1
10002,2019-01-30,5
10002,2019-01-31,5
10002,2019-02-01,5
10002,2019-02-04,5
10002,2019-02-05,14
10002,2019-02-06,1
10002,2019-02-08,3
10002,2019-02-11,20
10002,2019-02-13,1
10002,2019-02-14,15
10002,2019-02-19,6
10002,2019-02-20,1
10002,2019-02-21,5
10002,2019-02-22,2
10002,2019-02-25,5
10002,2019-02-26,1
10002,2019-02-27,9
10002,2019-02-28,2
10002,2019-03-01,7
10002,2019-03-04,1
10002,2019-03-05,7
10002,2019-03-06,4
10002,2019-03-07,35
10002,2019-03-08,68
10002,2019-03-11,2
10002,2019-03-12,49
10002,2019-03-13,2
10002,2019-03-14,1
10002,2019-03-15,6
10002,2019-03-18,3
10002,2019-03-19,2
10002,2019-03-20,2
10002,2019-03-21,4
10002,2019-03-22,4
10002,2019-03-26,1
10002,2019-03-27,31
10002,2019-03-28,16
10002,2019-03-29,5
10002,2019-04-01,23
10002,2019-04-02,5
10002,2019-04-04,43
10002,2019-04-05,3
10002,2019-04-08,3
10002,2019-04-09,2
10002,2019-04-10,8
10002,2019-04-11,23
10002,2019-04-12,5
10002,2019-04-15,2
10002,2019-04-16,1
10002,2019-04-17,5
10002,2019-04-18,3
10002,2019-04-19,3
10002,2019-04-22,1
10002,2019-04-23,6
10002,2019-04-24,4
10002,2019-04-25,3
10002,2019-04-26,8
10002,2019-04-29,4
10002,2019-05-01,1
10002,2019-05-02,4
10002,2019-05-03,23
10002,2019-05-06,70
10002,2019-05-07,6
10002,2019-05-08,4
10002,2019-05-09,16
10002,2019-05-13,7
10002,2019-05-14,7
10002,2019-05-15,33
10002,2019-05-16,92
10002,2019-05-17,4
10002,2019-05-20,2
10002,2019-05-21,2
10002,2019-05-22,2
10002,2019-05-23,11
10002,2019-05-24,4
10002,2019-05-28,7
10002,2019-05-29,3
10002,2019-05-30,5
10002,2019-06-03,9
10002,2019-06-04,2
10002,2019-06-05,3
10002,2019-06-06,2
10002,2019-06-07,7
10002,2019-06-11,2
10002,2019-06-12,46
10002,2019-06-13,3
10002,2019-06-14,1
10002,2019-06-17,2
10002,2019-06-18,10
10002,2019-06-19,1
10002,2019-06-20,31
10002,2019-06-21,1
10002,2019-06-25,1
10002,2019-06-26,36
10002,2019-06-27,2
10002,2019-06-28,1
10002,2019-07-01,1
10002,2019-07-02,1
10002,2019-07-03,1
10002,2019-07-05,33
10002,2019-07-09,8
10002,2019-07-10,3
10002,2019-07-11,2
10002,2019-07-12,17
10002,2019-07-16,4
10002,2019-07-17,17
10002,2019-07-18,15
10002,2019-07-19,5
10002,2019-07-22,2
10002,2019-07-25,1
10002,2019-07-26,1
10002,2019-07-29,1
10002,2019-07-30,2
10002,2019-07-31,1
10002,2019-08-01,2
10002,2019-08-02,1
10002,2019-08-06,1
10002,2019-08-07,3
10002,2019-08-08,1
10002,2019-08-09,16
10002,2019-08-12,2
10002,2019-08-13,9
10002,2019-08-14,1
10002,2019-08-15,2
10002,2019-08-16,6
10002,2019-08-19,1
10002,2019-08-20,1
10002,2019-08-21,4
10002,2019-08-22,3
10002,2019-08-23,2
10002,2019-08-26,5
10002,2019-08-27,5
10002,2019-08-29,5
10002,2019-08-30,2
10002,2019-09-03,3
10002,2019-09-04,1
10002,2019-09-09,5
10002,2019-09-10,1
10002,2019-09-11,18
10002,2019-09-13,3
10002,2019-09-16,1
10002,2019-09-17,4
10002,2019-09-18,21
10002,2019-09-19,1
10002,2019-09-20,1
10002,2019-09-23,1
10002,2019-09-24,21
10002,2019-09-27,2
10002,2019-09-30,2
10002,2019-10-01,5
10002,2019-10-03,5
10002,2019-10-04,2
10002,2019-10-07,10
10002,2019-10-08,1
10002,2019-10-09,2
10002,2019-10-10,2
10002,2019-10-11,12
10002,2019-10-15,20
10002,2019-10-16,2
10002,2019-10-17,4
10002,2019-10-18,4
10002,2019-10-21,27
10002,2019-10-22,12
10002,2019-10-23,2
10002,2019-10-28,4
10002,2019-10-29,6
10002,2019-10-30,3
10002,2019-10-31,3
10002,2019-11-01,2
10002,2019-11-04,1
10002,2019-11-06,5
10002,2019-11-08,15
10002,2019-11-12,6
10002,2019-11-13,1
10002,2019-11-15,5
10002,2019-11-18,9
10002,2019-11-19,6
10002,2019-11-20,50
10002,2019-11-21,1
10002,2019-11-22,1
10002,2019-11-25,2
10002,2019-11-26,1
10002,2019-11-27,4
10002,2019-11-29,8
10002,2019-12-02,1
10002,2019-12-04,2
10002,2019-12-05,10
10002,2019-12-06,1
10002,2019-12-09,3
10002,2019-12-10,11
10002,2019-12-11,7
10002,2019-12-12,4
10002,2019-12-13,2
10002,2019-12-16,18
10002,2019-12-17,1
10002,2019-12-18,6
10002,2019-12-19,4
10002,2019-12-20,3
10002,2019-12-23,4
10002,2019-12-26,2
10002,2019-12-30,2
10002,2019-12-31,1
10002,2020-01-02,8
10002,2020-01-03,2
10002,2020-01-06,8
10002,2020-01-07,1
10002,2020-01-08,2
10002,2020-01-09,1
10002,2020-01-10,4
10002,2020-01-13,20
10002,2020-01-14,2
10002,2020-01-16,4
10002,2020-01-21,12
10002,2020-01-22,2
10002,2020-01-23,10
10002,2020-01-24,1
10002,2020-01-27,1
10002,2020-01-28,2
10002,2020-01-29,11
10002,2020-01-30,4
10002,2020-01-31,11
10002,2020-02-03,5
10002,2020-02-05,2
10002,2020-02-06,2
10002,2020-02-10,3
10002,2020-02-11,3
10002,2020-02-13,5
10002,2020-02-18,16
10002,2020-02-19,3
10002,2020-02-20,45
10002,2020-02-21,2
10002,2020-02-24,5
10002,2020-02-25,2
10002,2020-02-26,3
10002,2020-02-27,9
10002,2020-03-02,1
10002,2020-03-03,3
10002,2020-03-04,104
10002,2020-03-05,2
10002,2020-03-06,9
10002,2020-03-09,11
10002,2020-03-10,1
10002,2020-03-11,9
10002,2020-03-12,11
10002,2020-03-13,2
10002,2020-03-16,45
10002,2020-03-19,2
10002,2020-07-14,4
10002,2020-07-20,10
10002,2020-07-23,1
10002,2020-07-28,5
10002,2020-07-29,4
10002,2020-07-31,8
10002,2020-08-03,2
10002,2020-08-05,2
10002,2020-08-07,7
10002,2020-08-12,2
10002,2020-08-13,2
10002,2020-08-17,5
10002,2020-08-20,8
10002,2020-08-21,15
10002,2020-08-24,1
10002,2020-08-26,2
10002,2020-08-27,11
10002,2020-08-28,10
10002,2020-09-01,1
10002,2020-09-03,6
10002,2020-09-09,5
10002,2020-09-11,1
10002,2020-09-14,9
10002,2020-09-15,1
10002,2020-09-16,4
10002,2020-09-18,1
10002,2020-09-21,1
10002,2020-09-22,7
10002,2020-09-23,6
10002,2020-09-24,11
10002,2020-09-25,1
10002,2020-09-28,3
10002,2020-09-30,3
10002,2020-10-01,7
10002,2020-10-04,1
10002,2020-10-05,2
10002,2020-10-08,4
10002,2020-10-10,3
10002,2020-10-13,1
10002,2020-10-15,7
10002,2020-10-16,1
10002,2020-10-19,9
10002,2020-10-20,5
10002,2020-10-21,1
10002,2020-10-22,8
10002,2020-10-23,1
10002,2020-10-26,1
10002,2020-10-28,9
10002,2020-11-02,7
10002,2020-11-03,4
10002,2020-11-05,9
10002,2020-11-06,13
10002,2020-11-09,4
10002,2020-11-11,19
10002,2020-11-12,8
10002,2020-11-13,17
10002,2020-11-16,3
10002,2020-11-17,10
10002,2020-11-18,3
10002,2020-11-19,8
10002,2020-11-22,1
10002,2020-11-23,8
10002,2020-11-25,5
10002,2020-11-30,1
10002,2020-12-02,2
10002,2020-12-03,13
10002,2020-12-04,2
10002,2020-12-07,2
10002,2020-12-08,3
10002,2020-12-09,3
10002,2020-12-16,2
10002,2020-12-18,11
10002,2020-12-22,3
10002,2020-12-28,3
10002,2021-01-05,1
10002,2021-01-22,1
10002,2021-01-25,1
10002,2021-02-08,1
10002,2021-02-11,1
10002,2021-03-02,3
10002,2021-03-04,2
10002,2021-03-05,1
10002,2021-03-08,9
10002,2021-03-10,2
10002,2021-03-11,3
10002,2021-03-22,15
10002,2021-03-23,1
10002,2021-03-25,1
10002,2021-03-29,2
10002,2021-04-01,7
10002,2021-04-02,1
10002,2021-04-05,5
10002,2021-04-06,11
10002,2021-04-07,5
10002,2021-04-08,1
10002,2021-04-09,2
10002,2021-04-14,3
10002,2021-04-15,8
10002,2021-04-19,4
10002,2021-04-26,29
10002,2021-04-27,1
10002,2021-04-29,1
10002,2021-05-03,6
10002,2021-05-04,3
10002,2021-05-05,2
10002,2021-05-06,12
10002,2021-05-07,1
10002,2021-05-10,6
10002,2021-05-12,7
10002,2021-05-13,27
10002,2021-05-14,1
10002,2021-05-17,1
10002,2021-05-19,21
10002,2021-05-20,1
10002,2021-05-21,6
10002,2021-06-01,1
10002,2021-06-02,2
10002,2021-06-03,12
10002,2021-06-07,2
10002,2021-06-08,2
10002,2021-06-09,2
10002,2021-06-10,2
10002,2021-06-14,2
10002,2021-06-16,6
10002,2021-06-17,3
10002,2021-06-21,13
10002,2021-06-22,10
10002,2021-06-23,5
10002,2021-06-28,1
10002,2021-06-29,1
10002,2021-07-02,3
10002,2021-07-07,2
10002,2021-07-08,1
10002,2021-07-09,3
10002,2021-07-13,1
10002,2021-07-15,5
10002,2021-07-16,1
10002,2021-07-21,2
10002,2021-07-22,3
10002,2021-07-26,2
10002,2021-07-27,3
10002,2021-07-28,16
10002,2021-07-30,2
10002,2021-08-02,1
10002,2021-08-03,3
10002,2021-08-04,9
10002,2021-08-06,2
10002,2021-08-09,3
10002,2021-08-10,4
10002,2021-08-16,2
10002,2021-08-17,2
10002,2021-08-18,2
10002,2021-08-19,4
10002,2021-08-20,1
10002,2021-08-22,1
10002,2021-08-24,3
10002,2021-08-25,6
10002,2021-08-26,4
10002,2021-08-27,2
10002,2021-08-31,1
10002,2021-09-01,5
10002,2021-09-14,1
